reply_comment_total,digg_count,date,AF,video,comment_id
0,0,2025-04-05,15快的东西卖150 尬笑,video3,comment1338
0,4,2025-04-08,要是这能在中国每个地方实行就好了，可惜只有深圳有,video40,comment52756
0,0,2025-03-28,师傅突然来一句tell me why,video14,comment11441
0,1,2025-04-01,为什么没人提醒他用调料蘸水啊 捂脸,video24,comment30513
0,0,2025-04-19,看到她上去，我腿打闪闪 捂脸,video18,comment18455
2,3,2025-03-30,这个是用什么设备拍的？感觉码率又高，帧数又足,video17,comment12883
1,1,2025-04-04,我滴个妈呀,video27,comment39070
0,0,2025-03-29,广东人这个哥们,video11,comment8339
0,0,2025-03-31,欢迎甲亢哥来重庆，看重庆1949！,video18,comment23462
0,0,2025-04-09,腿软了 捂脸,video18,comment19756
0,1,2025-04-10,我看着就好怕,video18,comment16687
0,0,2025-04-11,我以为我网卡了 捂脸 捂脸 捂脸 捂脸,video42,comment56796
0,0,2025-03-25,他得变胖,video5,comment2902
0,0,2025-03-28,我如果在跟前，我就送他一个,video3,comment1797
0,0,2025-04-09,多好啊，表和里全都展现了,video41,comment54577
0,0,2025-04-03,我的腿软了,video18,comment21659
0,0,2025-04-01,吃完这顿饭，肛肠医院见 坏笑,video25,comment34704
0,1,2025-04-02,为啥我感觉他在rap 泪奔 泪奔,video27,comment39632
0,0,2025-04-05,韦世豪纯硬挤哥,video32,comment48297
0,1,2025-03-31,我都上去几次了，不怕其实 暗中观察 暗中观察,video18,comment17554
0,0,2025-04-04,赞 赞 赞,video27,comment41990
0,0,2025-03-30,他们干什么的,video17,comment13363
0,1,2025-03-30,这是刚发的吗。我已经看到半天了。,video18,comment18340
0,0,2025-04-08,能赚到钱，这些骂声对它们又算的了什么。,video41,comment55114
0,0,2025-04-14,高铁信号好？这是本年度最好笑的笑话,video19,comment27133
0,0,2025-03-31,尬笑 尬笑 尬笑 尬笑 尬笑 尬笑 尬笑,video21,comment29360
0,21,2025-04-01,他情商智商真的高，难怪能成为大网红,video26,comment35580
0,0,2025-04-22,在上面翻个后空翻,video18,comment15106
0,0,2025-04-02,您好歹换个马甲，就这咋能是 熊吉,video11,comment7822
1,0,2025-03-26,他的YouTube账号是什么,video7,comment4160
0,2,2025-03-31,保镖：不辣啊，吃,video24,comment30158
0,0,2025-04-05,四川普通话是吧简称川普,video32,comment48457
0,0,2025-04-01,笑死我了 呲牙 呲牙,video24,comment32336
0,0,2025-04-01,范小勤,video25,comment35033
0,1,2025-04-03,为啥我看着他自己站的视频我都有点恐惧 捂脸 捂脸,video18,comment17222
0,0,2025-04-01,吃火锅不辣，不辣那是哇哈哈,video25,comment34660
0,0,2025-04-06,保镖一时还不是很适应 泪奔,video35,comment50026
0,1,2025-03-31,看来真的带的是头套 捂脸 捂脸,video18,comment17499
0,0,2025-04-03,赞成,video27,comment42774
0,1,2025-04-03,怎么下来的 捂脸,video18,comment17161
2,25,2025-03-26,他其实去一趟中国挺好的，直播有3千多万全球的人看能推广中国旅游,video3,comment1119
0,0,2025-04-03,我的发 我的朋友 这才是我的抖音,video27,comment42232
0,6,2025-04-02,世界最顶尖的主播可不光是耍宝双商非常高,video26,comment35232
0,1,2025-04-03,福建文旅争气点好吗,video28,comment46458
0,0,2025-03-25,抖音极速版的金币越来越少了，看来该换个平台了 微笑 左上，而且还要手动激活,video5,comment2909
0,0,2025-03-31,保镖吃嗨了系列 大笑,video24,comment33756
0,0,2025-03-30,现在还在吗 舔屏,video17,comment13990
0,0,2025-03-28,大声发 我是不是人啊？我是不是人啊！,video13,comment10090
0,1,2025-04-13,我都走了10米了，画面竟然在1米 笑哭,video42,comment55512
0,1,2025-04-11,一吃一个不吱声 微笑,video24,comment29990
0,1,2025-04-06,看的我恐高症都犯了 摄影师真厉害 赞 赞 赞 赞 赞 赞 赞 赞,video18,comment16907
13,106,2025-04-01,捧杀是最恐怖的，高铁信号那里就很扯,video27,comment36002
0,1,2025-03-30,怎么感觉有点像小杨哥,video17,comment12925
0,1,2025-04-01,一直觉得是捧杀，中国内外很危险，人才流失，科技青黄不接 ,video27,comment40202
0,1,2025-04-06,甲亢哥是不是以为他前面那位是哥们 捂脸,video37,comment50892
0,0,2025-04-08,来武汉也许格局就不一样了,video41,comment55297
4,0,2025-04-11,去蒙古国了？？,video42,comment56974
0,0,2025-03-31,这很成都 看 看 看,video21,comment29309
1,1,2025-04-04,感谢,video27,comment39047
0,0,2025-04-05,捂脸 捂脸 捂脸,video32,comment48505
0,0,2025-04-13,我…听…不…清…楚…说…的…什…么…？,video42,comment55509
0,0,2025-03-31,还顺带捏一下,video24,comment33436
0,3,2025-04-02,中国其实一直都不是很有钱,video27,comment37474
0,0,2025-03-30,哈哈,video18,comment25327
0,0,2025-03-29,捂脸 捂脸 捂脸 捂脸 捂脸 捂脸 捂脸,video10,comment6357
0,0,2025-04-11,捂脸我还以为我卡了,video42,comment56562
0,1,2025-04-01,不要讨论高铁又没信号 以为高铁可以连高铁网络 基本都不会卡 看,video19,comment26529
0,0,2025-04-02,摔一下，也疼 看 看 看,video18,comment22349
2,0,2025-04-06,看得我眼睛花啦！恐高,video18,comment20714
1,13,2025-04-01,看视频我都浑身发抖，这个老外一点也不害怕 鼓掌 鼓掌,video18,comment15387
0,2,2025-04-03,我也觉得，这件事有点夸了,video27,comment37987
0,0,2025-03-30,一群人捧一个黑人，真是服了。国内没人了吗,video17,comment13938
0,0,2025-04-11,我以为我手机卡了 捂脸,video42,comment56411
0,0,2025-03-27,这哥们真敢开刀了,video3,comment1934
0,0,2025-04-01,七七好厉害，总是在不同的角度解读深刻，确实是，我们应该保持警惕,video27,comment46125
0,0,2025-04-08,比心,video41,comment55106
0,0,2025-04-11,这个博主厉害 赞 赞 赞,video27,comment40527
0,0,2025-04-01,强盗就是看见你很富有就会想尽办法抢过来，只是现在我们强大他们不敢而已,video27,comment46137
0,0,2025-04-03,其实为了利益捧中国的外国人几年前就已经有很多了。,video27,comment42353
0,0,2025-04-04,吃火锅辣两头啊,video24,comment31328
0,6,2025-04-04,原来是你 捂脸,video27,comment36282
0,0,2025-03-30,什么玩意,video17,comment14303
0,0,2025-04-12,我感觉我连上都不敢上，我恐高,video18,comment18963
0,0,2025-03-30,衰你怎么没去…,video18,comment25499
0,0,2025-04-04,捂脸 捂脸 捂脸,video4,comment2411
0,1,2025-04-05,外地人来了四川，才知道四川人不拜神因为遍地都是神 憨笑 憨笑 憨笑,video32,comment48207
0,0,2025-03-31,他脸色都发红了 奸笑 奸笑 奸笑,video24,comment33619
0,0,2025-04-05,天呐，看的我手脚都发抖,video18,comment17006
0,0,2025-03-28,一个网红 什么可大势宣扬的,video13,comment10709
0,0,2025-04-03,带药不,video33,comment49223
0,0,2025-04-02,说的有道理，中国不管怎样，都会被黑！,video27,comment43728
0,0,2025-04-04,谢谢你,video27,comment41613
1,1,2025-04-09,文和友这种地方本地人谁去吃饭会招笑的 捂脸,video41,comment53755
0,1,2025-03-31,看哪吒的时候不是还不会说中文么，厉害 偷笑,video7,comment3651
0,0,2025-04-04,我要洋妞 大哭,video27,comment42139
0,5,2025-04-01,你看，来中国了保镖哥都双眼清澈,video22,comment29433
0,3,2025-04-03,你这样说我真的害怕 不喜欢捧杀,video27,comment37265
0,5,2025-04-01,明天得挂肛肠科 捂脸,video25,comment34175
0,0,2025-03-29,好吧，你啥时候回来,video11,comment8414
5,20,2025-03-31,上次崩塌不是7天免签吗 发呆,video19,comment26393
0,0,2025-04-24,我也想吃 尬笑,video41,comment53151
0,0,2025-04-02,终于开始有些懂了，很多年前 中国劳工也对美国有一样的向往，那种对美好向往的美国梦，宁愿飘扬过海冒着生命追逐的淘金梦 泣不成声,video27,comment44465
0,0,2025-04-11,你只会说偶买噶吗 笑哭,video18,comment19080
0,3,2025-04-09,深圳不需要甲亢哥也能封神。,video40,comment52725
0,5,2025-03-31,爱情如果是这样不要也罢 泪奔,video18,comment15441
0,0,2025-04-11,卡 捂脸,video42,comment56209
0,0,2025-04-02,厉害 ,video27,comment43560
0,0,2025-04-08,你回国那我回哪里 看,video11,comment7534
0,0,2025-04-11,我以为我卡了 ,video42,comment56623
0,0,2025-04-03,邀请您来南京，感受南京的美 感谢,video18,comment21838
0,0,2025-03-26,speed现在在北京呢？ 九转大肠,video10,comment7116
0,0,2025-04-01,可能我老了，那位小黑哥太闹腾了 抠鼻,video27,comment45871
0,1,2025-04-03,有想法,video27,comment39165
1,1,2025-04-02,我想问一下甲亢哥是什么类型的主播？游戏吗？,video18,comment17283
26,7591,2025-03-25,笑死我了，20块钱东西对中文人用人民币，对外国人按照美元卖20刀乐 捂脸,video3,comment1122
0,0,2025-04-01,我一点感觉没有，抹黑也好，捧杀也好，反正该报的仇迟早会报，只是让他们多活一段时间而已。,video27,comment45775
0,1,2025-04-01,巨大的平台流量和潜藏的红利会驱使更多外国人涌入中国，我们可以坦然接受或逐渐习惯被曝光被看见被夸赞中国美好，但是要时刻保持自省自立自强，持续努力持续发展！！！,video27,comment40135
0,0,2025-03-31,这是辣的粉条都出来了吗 捂脸,video24,comment33497
1,0,2025-03-31,太搞笑了,video21,comment29094
0,0,2025-03-31,带去云南吃菌子火锅啊 微笑,video24,comment33299
0,0,2025-04-08,三观很正的外国人,video27,comment40746
0,0,2025-04-05,小女孩长得好像小谷老师啊,video34,comment49624
0,14,2025-04-06,没有人注意到女孩的妈妈吗？一看就是尊重孩子的家庭，给孩子充分的自由。所以女孩子才这么可爱，没有任何心理负担。,video37,comment50793
0,0,2025-03-30,在中国甲亢都快自愈了,video17,comment13932
0,0,2025-03-31,捂脸,video21,comment29193
0,0,2025-04-13,哈哈哈哈哈,video24,comment29845
0,3,2025-04-02,小心捧杀值得警惕，因为最大的敌人就是自己，不能清醒认识自己的时候才最危险！！,video27,comment37447
0,3,2025-04-06,看的脚软绵绵的 赞 赞 赞,video18,comment15422
0,1,2025-03-30,什么时候看小小泰山拿捏？,video17,comment13152
0,0,2025-04-08,我吓的半死,video18,comment19973
0,0,2025-03-28,法号：道满,video14,comment11228
0,0,2025-04-05,战忽局是我们先整出来的 客观评论 别抹黑 别捧杀 ，抹黑 捧杀的都讨厌 捂脸,video27,comment41490
0,0,2025-04-02,谁你家人 尬笑 尬笑 尬笑,video11,comment7833
0,0,2025-04-05,会去新疆玩吗 可怜 可怜 可怜,video18,comment21004
0,0,2025-03-29,来大连吗 看,video17,comment14582
0,2,2025-04-02,只希望的是越来越多人来中国是让外国人学中文，而不是为了宣传中国让本地人学外语 抠鼻,video27,comment35744
0,0,2025-03-26,这是京张高铁 机智,video9,comment6143
0,0,2025-03-30,在河南不是光头吗？头发长这么快 酷拽,video17,comment13442
0,0,2025-04-11,这小子历害，他不动其它人都不动，怎么做到的呢？ 捂脸,video42,comment56268
0,2,2025-04-03,看了直播后 我是真的想去 大笑 下次回家就去 大笑,video31,comment47880
0,0,2025-04-14,这种看到都腿软的还是爬山,video18,comment18732
0,0,2025-03-31,第一件事先看清李美越这个串儿 尬笑,video19,comment27654
0,0,2025-04-19,黑娃 呲牙,video18,comment18425
0,0,2025-03-29,笑了,video12,comment9764
0,0,2025-04-11,泣不成声马德，我还以为我卡了,video42,comment56879
0,0,2025-04-01,我能夸夸你的中文水平吗？,video27,comment45323
10,802,2025-04-08,当甲亢哥最后一站说要来长沙时，我就知道玩大了，变味了,video41,comment53199
0,1,2025-04-09,中国不差吧……,video39,comment51877
0,10,2025-04-05,可爱得很，简直天生的动漫配音演员 看,video37,comment50775
0,10,2025-04-11,从他的言行中可以了解到，这个博主很博学，对中国的历史十分了解。甚至可以从中吸取到经验和教训。在这点上，不仅是比大多数的外国人强，甚至比一部分的中国人更优秀 这种学以致用的做法值得学习和褒奖,video27,comment36126
0,0,2025-04-01,有知识有深度的国际友人,video27,comment46120
0,0,2025-03-26,让我想起傻芬在长城被大妈怒宰 憨笑,video3,comment2030
0,0,2025-03-30,这家伙普通话比我都包准,video11,comment8163
0,1,2025-04-01,其他人怎么看都不重要，重要的是做好自己的事，我不关心这些，也不看甲亢哥直播 微笑,video27,comment40069
0,2,2025-03-30,一年后 来朋友们左上角福袋领一下,video18,comment16530
0,0,2025-03-31,太有意思了 呲牙,video1,comment531
0,0,2025-03-31,来贵州试试 黑脸，在贵州坐高铁得提前下载个电影，不然就等着干看别人玩吧,video19,comment27528
0,0,2025-03-31,成都无业游民这么多吗？周一围得水泄不通,video18,comment23681
0,1,2025-04-06,我心跳都快了,video18,comment16912
0,0,2025-03-31,到成都去看大熊猫和六代机 赞,video18,comment24037
0,0,2025-03-28,你走后不要再说我是你师父，我也不再见你，将来惹出事不要把师父供出来就行 捂脸,video14,comment11458
0,0,2025-04-04,丧尸围攻啊,video35,comment50455
0,0,2025-04-09,人才 捂脸,video39,comment52251
0,0,2025-03-30,来你老家最多中国人的地方，福建 偷笑,video18,comment24796
0,0,2025-04-17,这是哪里？,video18,comment18549
3,2,2025-03-31,不蘸麻酱吗？,video24,comment30195
0,0,2025-04-05,不怕捧杀了 360 行都毒不死我,video27,comment41344
0,0,2025-04-09,恐高的我光这样看也有点晕 逞强落泪,video18,comment19860
0,1,2025-03-30,后空翻来一个啊 做鬼脸,video18,comment17980
0,0,2025-03-29,武当武术等着你！！ 呲牙 呲牙 呲牙,video1,comment193
0,0,2025-04-09,看得我一身汗 捂脸,video18,comment19885
0,4,2025-04-03,中国依然是发展中国家，同志尚需努力。,video27,comment36761
0,4,2025-03-29,疑问进错网站了？,video8,comment4340
0,0,2025-03-30,黑脸,video18,comment26227
2,1,2025-03-31,有没有国外小姐姐，我可以带你去长城,video19,comment27113
0,11,2025-03-30,蔫了 捂脸，这行程百分之八十的人都会累 微笑，亢奋不起来了。,video17,comment12954
0,0,2025-04-07,言之有理！ 赞 赞 赞 鼓掌 鼓掌 鼓掌 爱心 爱心 爱心,video27,comment40980
1,2,2025-04-04,我腿怎么软了？谁和我一样？,video18,comment16074
0,0,2025-04-02,世界杯都没进过，还韦世豪 捂脸 捂脸,video29,comment47162
0,0,2025-04-03,所有的现代城市都没重庆有特色,video31,comment47955
0,0,2025-04-12,甲亢哥小心不要踩到牛粪 耶 耶,video42,comment56002
2,18,2025-04-01,甲亢哥怎么让外国的看直播的？ 尬笑,video19,comment26305
0,0,2025-04-01,不好吃就别吃了，干嘛还要勉强自己？谁告诉我他到底是好吃还是不好吃？,video25,comment35021
0,2,2025-04-04,站顶上来个后空翻啊,video18,comment16060
2,3,2025-03-29,他是真的剃头了吗，看着怪怪的,video16,comment11941
1,0,2025-03-31,歹卜语词语，匮乏！可怜只有一句 流泪 流泪 流泪 流泪 流泪,video18,comment24443
0,29,2025-03-28,真良心啊，这大哥卖150，不然甲亢哥10块钱买一个，可能就惹上知识产权官司了，正版就值这个价 看,video3,comment1216
0,0,2025-03-31,给力 给力,video18,comment24670
0,0,2025-04-11,干嘛不去内蒙古 尬笑,video42,comment57128
0,0,2025-04-17,不要说上去我现在看着都有点抖 捂脸 捂脸 捂脸 捂脸,video18,comment18540
0,0,2025-03-28,你不是老内，你是个卧底 灵机一动,video8,comment4737
0,4,2025-03-27,这小子 英文真不错 最起码过六级了,video7,comment3682
0,1,2025-04-08,给我干成外国人了 微笑,video8,comment4217
0,3,2025-04-04,客观 确实要提防 这是人性,video27,comment37185
0,6,2025-04-01,真的真文化自信，不管是夸还是骂，我都能做我自己。 感谢,video27,comment36375
0,0,2025-03-30,微阿卡姆图新密,video17,comment13382
0,1,2025-03-31,看得我肝颤 捂脸,video18,comment17652
0,6,2025-03-31,甲亢高兴坏了，我成老板了，根本不用干活 捂脸,video20,comment28415
0,1,2025-03-31,保镖好淡定倒是,video24,comment30560
0,0,2025-03-30,还是有些本事的 赞 赞 赞,video10,comment6666
1,3,2025-04-02,中国人喜欢听什么才重要，才是流量密码,video27,comment37413
0,1,2025-04-04,素质最差的一集,video35,comment50400
0,1,2025-03-30,牛逼,video18,comment18229
1,0,2025-04-03,他不怕有毒？,video33,comment48781
0,0,2025-04-08,后空翻 后空翻 看,video18,comment19991
13,107,2025-04-01,他到底是何方神圣，有出名的战绩吗，有知道吗,video25,comment33923
0,0,2025-03-31,何与解辣？唯有杜康,video24,comment33233
0,4,2025-03-31,弹幕的可怜人真的太多了 流泪,video16,comment12160
0,2,2025-04-02,这哈重庆川普出名了,video30,comment47318
1,2,2025-04-05,你看，他jio杆在打闪闪,video18,comment16034
0,0,2025-04-09,借点钱,video18,comment19712
1,1,2025-03-31,没沾香油吗,video24,comment30527
0,5,2025-03-30,伏羲山，真中！,video18,comment15467
0,0,2025-04-19,不用上，我这看着都快吓尿了 捂脸 捂脸 捂脸，重度恐高。,video18,comment18429
0,0,2025-03-27,什么时候来山东啊 流泪 流泪,video10,comment7057
0,0,2025-04-03,150过分了,video3,comment1428
0,0,2025-03-31,暗中观察这种天梯上去其实蛮害怕,video18,comment24457
0,0,2025-04-01,活该他赚钱，给人感觉就不是传统黑人,video26,comment35682
1,0,2025-04-02,不你不想 不你不想 不你不想太有活了,video30,comment47424
0,0,2025-03-31,保镖还吃的津津有味,video24,comment32660
0,0,2025-04-01,吃的方法不对,video24,comment31931
0,0,2025-04-18,看得腿软,video18,comment18499
0,0,2025-04-02,辣两头啊,video24,comment31530
0,0,2025-03-28,来我们村看看 看 看,video13,comment10898
143,3626,2025-04-04,Hello China 玫瑰中国好漂亮,video34,comment49404
0,0,2025-04-11,我特么以为我手机卡了,video42,comment56182
0,0,2025-03-29,这台阶就没有那么高，只是拍摄角度,video17,comment14531
0,2,2025-03-27,身份证拿出来看一下,video8,comment4500
42,665,2025-04-08,从甲亢哥来长沙的游玩可以看的出长沙市真的不好玩,video41,comment53207
1,1,2025-04-03,讲解很有道理，希望你是正面的 抱拳,video27,comment39142
0,0,2025-04-04,很难想象外国人不会说 卧槽 得多难受,video18,comment21515
0,4,2025-04-04,兄弟可以哦 赞 赞 赞比我们很多中国人都懂,video27,comment36741
0,0,2025-04-03,都是实话 赞,video27,comment42196
0,0,2025-04-01,会带来更多的黑人,video27,comment45600
0,0,2025-04-04,千万不要出省 泣不成声,video28,comment46396
0,0,2025-04-04,来重庆，体验一下中国的8D魔幻城市Come to Chongqing and experience the 8D magic city in China ,video18,comment21595
0,0,2025-04-15,玫瑰,video41,comment53315
0,0,2025-04-12,妈的，我以为我卡了。,video42,comment56000
0,0,2025-04-11,我还以为是我卡了,video42,comment56279
0,0,2025-04-08,我看着腿都软,video18,comment19937
0,1,2025-04-11,谢谢你的提醒，我辈当自强，一刻也不能轻视！ 嘿哈,video27,comment38584
0,6,2025-04-05,小米也是被捧杀开始，唉 微笑,video27,comment36252
2,5,2025-04-02,中国人很难被捧杀，我们自己就会自我贬低，反思前行了,video27,comment36158
0,0,2025-03-31,这东西在高处，只要不拍到地面镜头，就可以无限高,video18,comment23663
0,0,2025-04-04,香港人素质真有待提高,video35,comment50407
0,1,2025-04-02,中国通，说的好！,video27,comment39973
0,0,2025-03-31,咋不去流水线直播直播,video19,comment28192
2,5,2025-03-26,有本事来云南试试 微笑,video9,comment5617
0,0,2025-03-27,我还以为2,video3,comment1988
0,0,2025-03-31,看着头就晕！ 暗中观察,video18,comment24679
0,0,2025-04-05,推荐涪陵洋人街 反正脚发软,video18,comment21000
0,0,2025-03-31,来开封来开封万岁山,video18,comment23745
0,0,2025-03-31,想爸爸了 酷拽,video24,comment32494
0,0,2025-03-31,我看着都怕,video18,comment24007
0,0,2025-03-31,第一口喉咙就水肿咳嗽了，,video24,comment32803
0,0,2025-04-05,你说的很有道理,video27,comment41292
1,0,2025-04-02,我觉得他说得很对,video27,comment43700
0,0,2025-04-04,不是去深圳吗,video34,comment49698
5,2,2025-03-30,换个哪吒体桖，会更好,video17,comment12610
0,0,2025-03-28,ts去harvard学建筑 甲亢哥来少林寺拜师,video14,comment11166
0,3,2025-03-31,下一站来云南过泼水节 玫瑰 玫瑰云南欢迎你,video18,comment15731
0,0,2025-04-03,比心 比心,video28,comment46541
0,0,2025-04-09,居安思危,video27,comment40658
0,0,2025-03-29,免签才是大手笔 坏笑,video16,comment12302
0,0,2025-04-16,这天梯设计的很巧妙， 赞,video18,comment18608
7,687,2025-03-31,捂脸国外会不会疯传我们不嗑药但是跟磕了药一样,video20,comment28325
0,0,2025-03-31,感觉甲亢哥都不整活了 捂脸,video20,comment28506
0,0,2025-03-27,他真的好爱中国,video7,comment3922
0,0,2025-03-29,咋这么多黑人,video17,comment14813
6,72,2025-04-01,吃个槟榔就不辣了，这是湖南人不外传的解辣秘籍,video25,comment33921
0,2,2025-04-01,只有鼻涕是白色的,video24,comment30146
0,0,2025-04-07,来广安,video18,comment20269
0,0,2025-04-05,酥了吧,video37,comment50909
0,0,2025-04-07,赞 赞 赞 赞 赞 赞 赞 赞 鼓掌 鼓掌 鼓掌 鼓掌 鼓掌 玫瑰 玫瑰 玫瑰 爱心 爱心 爱心 666 666 666 666,video1,comment64
0,0,2025-04-02,这货牛逼在能一直整活还不会得罪人 泪奔 泪奔 泪奔,video26,comment35557
0,1,2025-04-09,当初良品铺子购物那批人还在吗，该上场了，各大品牌都该下单了 看 看,video41,comment53830
0,0,2025-04-02,哥们儿，太超前了,video27,comment43595
0,0,2025-04-02,理性看待就好了，以后会越来越多的！无所谓什么世界级大网红了！,video27,comment44265
0,0,2025-04-01,看着腿都软！ 捂脸,video18,comment22744
0,1,2025-03-24,好难猜啊,video2,comment767
0,0,2025-03-31,保镖：公费旅游 流泪下次还得来,video24,comment33625
0,30,2025-04-09,深圳，上海，澳门是我最喜欢的城市，最牛逼的城市 赞 赞 赞,video40,comment52624
0,0,2025-04-01,他居然会用筷子,video24,comment32177
0,1,2025-04-02,绝大多数的人，都是直线思维，人云亦云。就像申公豹的那句：人心中的成见是一座大山。不过，这种顺势而为的商业行为，对于绝大多数老百姓来说，没什么影响，老百姓哪吃的到这碗饭，无非就是娱乐消磨。热搜天天换，止增笑耳,video27,comment39951
0,1,2025-04-11,川普川普四川省普通人的缩写没毛病啊 看,video32,comment48091
0,0,2025-04-11,他不是去日本了吗,video42,comment56552
0,0,2025-03-28,中不中 中不中 看,video15,comment11726
0,0,2025-04-09,别人就是来中国玩的，结果芒果台硬生生给别人拉过去拍广告了 憨笑,video41,comment54615
0,0,2025-03-26,《咱的祖国》 老黑 你的中文在哪学的,video8,comment5412
0,0,2025-04-07,笑死我了 捂脸,video38,comment51373
0,1,2025-03-31,啥玩意儿！要国人这样就该 人喷了！和疯子没区别！公共场合,video24,comment30699
0,2,2025-03-31,好家伙，你会说中文，而且这么好？,video7,comment3611
0,0,2025-03-31,刷个油豆腐给他,video24,comment33111
0,0,2025-04-08,看着都可怕 捂脸,video18,comment19968
0,1,2025-03-29,这几天要是没有沙尘暴就好了 尬笑天空灰蒙蒙的,video17,comment13276
4,5,2025-04-03,肯德基是个奢侈品 憨笑 憨笑 憨笑,video27,comment35965
0,0,2025-04-11,没有文明的地方就是这样,video42,comment56212
0,0,2025-04-01,愿世界和平，世界人民大团结！,video27,comment46009
0,0,2025-03-27,鼓掌 鼓掌 鼓掌 赞 赞,video11,comment8953
0,0,2025-03-31,一看ID是河南 黑脸 黑脸 黑脸,video18,comment24043
0,0,2025-03-27,看 看 看 看 看 看 看 看 看 看 看 看 看 看 看 看 看 看,video11,comment8973
1,1,2025-04-03,确实很多外国人为了获得我们的好感就一个劲说爱中国，他们只是想赚中国人的钱罢了,video27,comment39149
0,0,2025-04-09,我对长沙有刻板印象了,video41,comment54694
0,0,2025-04-03,我就不信国外的捧杀比T0厉害,video27,comment43189
0,0,2025-04-22,这个老外中文学的很好，说话抑扬顿挫,video27,comment36028
0,0,2025-04-05,这中文溜 赞 赞 赞,video27,comment41502
0,0,2025-04-11,尬笑 尬笑 尬笑我还以为我卡了我真的是吐了,video42,comment56439
0,0,2025-04-10,请问你来我们中国干嘛的,video18,comment19466
0,0,2025-03-27,咱的祖国？ 发呆注意自己言辞，不是会说汉语我们就认你 微笑,video8,comment4861
0,0,2025-04-06,这看着好危险,video18,comment20573
0,0,2025-04-05,我私信没有认证回不了,video33,comment48898
0,0,2025-04-02,平等对待就好，不要过分热情，要有自信。,video27,comment44218
0,1,2025-03-29,语言能力强！ 赞,video11,comment7624
6,133,2025-03-26,圆脸的中文甚至还有方言口音，怎么回事。 捂脸,video7,comment3625
0,8,2025-03-31,苏坡爱豆的笑容都没你的甜 色,video18,comment15406
0,0,2025-04-04,有毒怎么办,video33,comment49105
0,1,2025-03-26,整活的人我认识 他叫带带大师兄,video10,comment6634
0,2,2025-04-02,他们朝我扔白菜我拿白菜炒盘菜,video26,comment35283
0,0,2025-03-30,纳闷了一个黑人治愈这么宣传吗,video17,comment14136
0,4,2025-04-08,他是真的懂,video27,comment36649
0,0,2025-03-29,你就说什么时候回来,video11,comment8440
0,0,2025-03-31,这是在哪里，我没去过 捂脸,video18,comment23825
0,2,2025-03-31,疑问 疑问 疑问 疑问 疑问,video3,comment1272
0,1,2025-04-16,太好听。世界各地网民兴奋了 赞 赞,video39,comment51722
0,1,2025-04-03,爱了爱了…… 比心 比心 比心,video27,comment39264
0,0,2025-03-31,我看着都头晕,video18,comment23273
0,0,2025-03-27,老广这是,video8,comment4407
0,0,2025-04-01,笑死了,video25,comment34679
6,177,2025-04-08,抠鼻知道为啥长沙要人才引进了吧？,video41,comment53206
0,0,2025-03-28,比心 比心,video8,comment4751
0,2,2025-04-02,中国不怕捧杀，也不需要外国的向往。做好自己，我踏山巅。,video27,comment38150
0,2,2025-03-30,这不表演个绝活？ 看,video18,comment16526
0,1,2025-03-26,哪个天才想出来的 kobe drink ？,video10,comment6380
0,1,2025-04-06,这两保镖兜里揣好多零食 偷笑看他们多开心 调皮,video18,comment16893
0,0,2025-04-06,我为什么听不懂,video34,comment49538
0,0,2025-03-29,你敢信我现在抱着你的玩偶，然后看这个笑的跟个屎一样 赞 憨笑,video10,comment6395
5,3,2025-03-28,怎么火的。。,video15,comment11603
0,1,2025-03-31,保镖不太会拿筷子,video24,comment30868
0,0,2025-03-29,M3哈哈哈哈,video11,comment8342
0,1,2025-03-31,可以体验之下中国武术的真正精髓,video18,comment17634
0,2,2025-04-03,不应该写made in China ，应该写中国智造，要让他们去翻译中文，而不是适应他们去写英文，汉字才是最伟大的语言 酷拽 酷拽 酷拽,video27,comment37914
0,0,2025-04-08,极阳怕少阳，希望能像太极一样，收场好 赞,video27,comment40718
0,0,2025-04-05,恐高症實在看得心驚膽顫 流泪,video18,comment21183
0,5,2025-03-31,哈哈哈哈，人均神人 捂脸 捂脸,video21,comment29078
0,2,2025-04-01,我已经习惯了美吹了 这中吹的真太难受了 捂脸 捂脸 捂脸,video27,comment38505
6,1,2025-04-11,华为的含金量一直在上升。,video42,comment55917
0,0,2025-04-03,韦世豪！买书？,video32,comment48158
0,3,2025-04-02,吃个火锅微信步数上万步,video24,comment29871
0,0,2025-04-01,人间清醒,video27,comment45452
0,0,2025-04-02,怎么满嘴脏话，受不了,video30,comment47474
0,0,2025-04-02,这么近那么美周末到河北 看,video18,comment22151
0,0,2025-03-31,他们这个滤镜真的一言难尽啊,video20,comment28483
0,85,2025-04-03,中国人最吃捧杀那几年是18年左右，伏拉夫吃的最香了 捂脸 捂脸 捂脸。,video27,comment36120
0,0,2025-04-03,我信他说的 赞,video27,comment42594
0,4,2025-04-01,竟然还知道这边有 植人 ，多数中国人都没听说过 赞,video27,comment36966
1,0,2025-03-27,看下你身份证是什么族 疑问,video11,comment8844
0,0,2025-03-28,捂脸 捂脸 捂脸 捂脸 捂脸,video14,comment11423
0,0,2025-03-31,还拿着你们公司的鞋,video21,comment29204
0,0,2025-04-07,为什么头发这么快就能长出来,video18,comment20274
0,0,2025-04-01,1840年之前，外国人也是觉得中国很好 灵机一动 灵机一动 灵机一动 灵机一动,video27,comment45606
